# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 1608, mean observations per image: 3658.31
74 0.762407 -0.0417712 0.572161 -0.299369 -2.87664 1.98391 3.68175 74 frame_0000000090_2.jpg
75 0.637592 -0.00826353 0.69418 -0.333949 -2.35777 2.44518 5.258 75 frame_0000000090_3.jpg
1568 0.37371 0.220708 0.837644 0.331634 -2.76274 2.4675 -2.0874 1568 frame_0000001955_4.jpg
76 0.693919 -0.0130065 0.649133 -0.311343 -2.81263 2.22223 4.8182 76 frame_0000000090_4.jpg
1569 0.902402 0.0564393 0.402313 -0.143628 -2.82943 0.617702 2.44469 1569 frame_0000001960_1.jpg
77 0.855601 -0.0299675 -0.468816 0.217396 2.04429 2.24333 4.14331 77 frame_0000000095_1.jpg
78 0.761208 -0.0386853 0.575542 -0.296341 -2.84566 1.95125 3.70379 78 frame_0000000095_2.jpg
79 0.632372 -0.0114089 0.700847 -0.329832 -2.27933 2.40101 5.31269 79 frame_0000000095_3.jpg
1572 0.388652 0.230599 0.8286 0.330447 -2.63057 2.56211 -2.1404 1572 frame_0000001960_4.jpg
80 0.694117 -0.0195296 0.648044 -0.312826 -2.81839 2.26713 4.80202 80 frame_0000000095_4.jpg
1573 0.892584 0.0650546 0.419735 -0.151274 -2.76859 0.639584 2.56928 1573 frame_0000001965_1.jpg
81 0.852579 -0.0330753 -0.474793 0.215841 1.98916 2.23389 4.17178 81 frame_0000000100_1.jpg
83 0.636732 -0.00749432 0.697894 -0.327811 -2.34335 2.36648 5.29978 83 frame_0000000100_3.jpg
1576 0.391391 0.237259 0.82494 0.331654 -2.58844 2.61614 -2.13003 1576 frame_0000001965_4.jpg
84 0.690716 -0.0189823 0.651709 -0.312771 -2.76873 2.2694 4.823 84 frame_0000000100_4.jpg
1577 0.877989 0.0534649 0.445664 -0.166316 -2.64912 0.746018 2.73856 1577 frame_0000001970_1.jpg
85 0.847067 -0.0309501 -0.485511 0.214004 1.88906 2.1946 4.23482 85 frame_0000000105_1.jpg
175 0.843924 -0.0792913 0.462521 -0.259961 -2.57678 1.45083 2.41805 214 frame_0000000265_2.jpg
176 0.678595 0.0034821 0.673751 -0.292498 -2.21775 1.8684 4.9003 176 frame_0000000215_4.jpg
1669 0.779346 -0.0330155 0.556862 -0.285366 -2.59263 1.6709 3.22882 1669 frame_0000002115_1.jpg
177 0.863654 -0.0179112 -0.448356 0.22969 2.002 2.28307 4.01992 177 frame_0000000220_1.jpg
178 0.752116 -0.0198072 0.58968 -0.293609 -1.96395 1.59436 3.32479 178 frame_0000000220_2.jpg
1671 0.788879 -0.0393 0.543625 -0.283896 -2.72353 1.68264 3.15695 1671 frame_0000002120_1.jpg
179 0.685764 -0.00111382 0.652487 -0.322469 -2.65024 2.24528 4.77858 179 frame_0000000220_3.jpg
180 0.692271 -0.00323095 0.660198 -0.291357 -2.38686 1.90951 4.77862 180 frame_0000000220_4.jpg
1673 0.792993 -0.0437266 0.534463 -0.289135 -2.78454 1.74397 3.09918 1673 frame_0000002125_1.jpg
181 0.861467 -0.015403 -0.454385 0.226211 1.94642 2.22083 4.05541 181 frame_0000000225_1.jpg
182 0.766637 -0.0330004 0.566749 -0.299958 -2.06807 1.67927 3.14699 182 frame_0000000225_2.jpg
1675 0.794563 -0.0562462 0.527952 -0.294573 -2.80517 1.82538 3.02903 1675 frame_0000002130_1.jpg
183 0.692539 -0.0174298 0.643072 -0.326411 -2.703 2.37385 4.63072 183 frame_0000000225_3.jpg
184 0.699619 -0.00196632 0.650858 -0.294809 -2.48796 1.93271 4.70769 184 frame_0000000225_4.jpg
1677 0.796836 -0.0583545 0.522722 -0.297338 -2.83486 1.85578 2.98112 1677 frame_0000002135_1.jpg
185 0.858023 -0.00871761 -0.45864 0.23102 1.86742 2.22234 4.07039 185 frame_0000000230_1.jpg
186 0.796016 -0.0262231 0.526718 -0.297052 -2.34025 1.65912 2.92756 186 frame_0000000230_2.jpg
1679 0.797396 -0.0568169 0.524167 -0.293567 -2.84347 1.83677 2.98954 1679 frame_0000002140_1.jpg
187 0.691882 -0.00863013 0.645851 -0.322648 -2.65382 2.27699 4.65004 187 frame_0000000230_3.jpg
188 0.704533 -0.0180597 0.641607 -0.302733 -2.5554 2.08981 4.60702 188 frame_0000000230_4.jpg
189 0.865881 0.00056001 -0.457995 0.201221 1.99192 1.93677 4.13359 189 frame_0000000235_1.jpg
190 0.814998 -0.0219107 0.510091 -0.274055 -2.50424 1.48268 2.85258 190 frame_0000000235_2.jpg
191 0.687563 -0.0110612 0.649851 -0.323773 -2.55333 2.28119 4.65576 191 frame_0000000235_3.jpg
192 0.69341 -0.0271346 0.65048 -0.308742 -2.38806 2.17569 4.63658 192 frame_0000000235_4.jpg
193 0.863995 0.00192283 -0.464969 0.193163 1.92454 1.86142 4.169 193 frame_0000000240_1.jpg
194 0.823138 -0.045697 0.500836 -0.263664 -2.54477 1.44905 2.77578 194 frame_0000000240_2.jpg
195 0.69319 -0.00571648 0.645719 -0.32016 -2.57822 2.24016 4.60575 195 frame_0000000240_3.jpg
196 0.682348 -0.0260298 0.663496 -0.305772 -2.2173 2.13751 4.71114 196 frame_0000000240_4.jpg
197 0.865993 0.00896102 -0.464221 0.185677 1.94027 1.77376 4.18891 197 frame_0000000245_1.jpg
198 0.828577 -0.0618529 0.489611 -0.264416 -2.59216 1.49285 2.70231 198 frame_0000000245_2.jpg
199 0.69786 0.0285222 0.640702 -0.318872 -2.61502 2.12662 4.59658 199 frame_0000000245_3.jpg
200 0.671791 -0.0184437 0.674996 -0.304529 -2.04933 2.07469 4.79291 200 frame_0000000245_4.jpg
201 0.872891 0.00973813 -0.449964 0.18841 2.04031 1.81413 4.1168 201 frame_0000000250_1.jpg
202 0.830299 -0.0770749 0.478901 -0.274439 -2.58465 1.59471 2.59131 202 frame_0000000250_2.jpg
203 0.692964 0.047667 0.652115 -0.303767 -2.52581 1.87668 4.69758 203 frame_0000000250_3.jpg
204 0.660514 -0.00284279 0.686308 -0.304459 -1.87919 1.98353 4.873 204 frame_0000000250_4.jpg
205 0.880419 0.0100716 -0.438631 0.1799 2.16445 1.76138 4.07 205 frame_0000000255_1.jpg
206 0.83304 -0.0634963 0.470194 -0.284482 -2.5151 1.65065 2.46701 206 frame_0000000255_2.jpg
207 0.697352 0.0426111 0.648832 -0.3015 -2.5531 1.8364 4.68906 207 frame_0000000255_3.jpg
208 0.658065 0.00238045 0.687388 -0.307315 -1.83393 1.96748 4.87485 208 frame_0000000255_4.jpg
209 0.884579 0.00475491 -0.430674 0.178932 2.22526 1.79754 4.00342 209 frame_0000000260_1.jpg
210 0.835575 -0.0706154 0.47156 -0.272873 -2.52622 1.53554 2.48225 210 frame_0000000260_2.jpg
211 0.705633 0.0248849 0.639463 -0.304219 -2.62538 1.91318 4.57044 211 frame_0000000260_3.jpg
212 0.669167 -0.000919588 0.677765 -0.304711 -1.96943 1.97107 4.80309 212 frame_0000000260_4.jpg
213 0.887382 -0.000872359 -0.422884 0.183635 2.28216 1.85878 3.95848 213 frame_0000000265_1.jpg
214 0.680045 0.0157178 0.660934 -0.31695 -2.60057 2.13884 4.86339 175 frame_0000000215_3.jpg
215 0.717068 0.0050387 0.626191 -0.306061 -2.74568 2.02518 4.39767 215 frame_0000000265_3.jpg
216 0.675732 -0.00322431 0.669727 -0.307964 -2.05076 2.00329 4.74459 216 frame_0000000265_4.jpg
217 0.889629 0.0046633 -0.421308 0.176173 2.30898 1.76973 3.96219 217 frame_0000000270_1.jpg
218 0.851979 -0.0836337 0.453347 -0.248222 -2.60746 1.37215 2.33469 218 frame_0000000270_2.jpg
219 0.709373 -0.00678258 0.62876 -0.318441 -2.62114 2.16694 4.38091 219 frame_0000000270_3.jpg
220 0.669376 0.000105084 0.67038 -0.320198 -1.95128 2.11505 4.72582 220 frame_0000000270_4.jpg
221 0.884027 0.0100856 -0.431931 0.178409 2.18156 1.73958 4.02883 221 frame_0000000275_1.jpg
222 0.862557 -0.0798149 0.43727 -0.241702 -2.66384 1.30082 2.25276 222 frame_0000000275_2.jpg
223 0.709741 -0.0134204 0.623798 -0.327054 -2.5897 2.28585 4.2992 223 frame_0000000275_3.jpg
224 0.657416 0.00452787 0.678522 -0.327706 -1.76101 2.15436 4.73409 224 frame_0000000275_4.jpg
225 0.871799 0.0144459 -0.451785 0.188808 1.92306 1.78247 4.11978 225 frame_0000000280_1.jpg
226 0.869159 -0.0765183 0.426842 -0.237725 -2.67079 1.28229 2.15017 226 frame_0000000280_2.jpg
227 0.703982 -0.00958868 0.6312 -0.325429 -2.4703 2.2417 4.32944 227 frame_0000000280_3.jpg
228 0.645826 0.0110255 0.691016 -0.324474 -1.58309 2.05955 4.811 228 frame_0000000280_4.jpg
229 0.859742 0.0129624 -0.46949 0.200636 1.68472 1.84276 4.17844 229 frame_0000000285_1.jpg
230 0.871114 -0.0728157 0.428349 -0.228856 -2.64654 1.21979 2.14755 230 frame_0000000285_2.jpg
231 0.702909 -0.0083333 0.633931 -0.322461 -2.41254 2.17889 4.34036 231 frame_0000000285_3.jpg
232 0.639287 0.0203925 0.699064 -0.319697 -1.4594 1.95857 4.84571 232 frame_0000000285_4.jpg
233 0.856029 0.0145729 -0.475216 0.202909 1.60936 1.83783 4.21094 233 frame_0000000290_1.jpg
234 0.867755 -0.0699204 0.437069 -0.226016 -2.57942 1.17588 2.20229 234 frame_0000000290_2.jpg
235 0.703856 -0.00582567 0.630957 -0.326261 -2.37706 2.19687 4.2996 235 frame_0000000290_3.jpg
236 0.636956 0.0289881 0.707008 -0.305918 -1.38209 1.75712 4.90236 236 frame_0000000290_4.jpg
237 0.86329 0.0161495 -0.455629 0.2165 1.71343 1.95171 4.10166 237 frame_0000000295_1.jpg
238 0.855322 -0.0706782 0.45029 -0.246307 -2.40904 1.28716 2.22992 238 frame_0000000295_2.jpg
239 0.717157 -0.00537151 0.619214 -0.319737 -2.49096 2.13954 4.18555 239 frame_0000000295_3.jpg
240 0.649293 0.0380569 0.691987 -0.313248 -1.49258 1.79588 4.80801 240 frame_0000000295_4.jpg
241 0.872976 0.0240885 -0.4383 0.212663 1.86032 1.89276 4.03107 241 frame_0000000300_1.jpg
242 0.846873 -0.058766 0.460077 -0.260157 -2.29253 1.35365 2.24534 242 frame_0000000300_2.jpg
243 0.727676 -0.0141241 0.608602 -0.316056 -2.61254 2.13452 4.09473 243 frame_0000000300_3.jpg
244 0.667337 0.0563767 0.677513 -0.304071 -1.71479 1.6472 4.75671 244 frame_0000000300_4.jpg
245 0.882396 0.0282451 -0.424099 0.201793 2.01107 1.82479 3.97787 245 frame_0000000305_1.jpg
246 0.842041 -0.0647017 0.472972 -0.251153 -2.18991 1.30151 2.2762 246 frame_0000000305_2.jpg
247 0.733321 -0.0260873 0.603128 -0.312724 -2.66092 2.12413 4.03908 247 frame_0000000305_3.jpg
248 0.692148 0.0315571 0.655686 -0.300018 -1.99865 1.73641 4.56861 248 frame_0000000305_4.jpg
249 0.890247 0.0232956 -0.411261 0.194377 2.11934 1.82122 3.90784 249 frame_0000000310_1.jpg
250 0.842595 -0.0674033 0.47187 -0.250656 -2.15903 1.26905 2.25749 250 frame_0000000310_2.jpg
251 0.725505 -0.0347059 0.607287 -0.321931 -2.52557 2.23665 4.02749 251 frame_0000000310_3.jpg
252 0.705948 0.0124051 0.637575 -0.308191 -2.138 1.90691 4.42178 252 frame_0000000310_4.jpg
253 0.900111 0.0163837 -0.389326 0.194826 2.26518 1.89337 3.7766 253 frame_0000000315_1.jpg
254 0.851141 -0.0725583 0.458547 -0.245007 -2.18407 1.22643 2.16417 254 frame_0000000315_2.jpg
255 0.711866 -0.0343663 0.612267 -0.342338 -2.32291 2.41078 3.99493 255 frame_0000000315_3.jpg
256 0.713827 0.0166037 0.622384 -0.320645 -2.21395 2.04555 4.29941 256 frame_0000000315_4.jpg
257 0.899316 0.00204059 -0.391663 0.19449 2.19161 1.94941 3.75365 257 frame_0000000320_1.jpg
258 0.855075 -0.0690319 0.445036 -0.256951 -2.18806 1.29082 2.08615 258 frame_0000000320_2.jpg
259 0.702881 -0.00751155 0.633535 -0.323319 -2.13969 2.13029 4.13495 259 frame_0000000320_3.jpg
260 0.73102 0.0123152 0.613075 -0.299328 -2.38207 1.87093 4.22663 260 frame_0000000320_4.jpg
261 0.89768 -0.00416426 -0.392846 0.199564 2.12439 2.02029 3.73116 261 frame_0000000325_1.jpg
262 0.860038 -0.0705095 0.438957 -0.25036 -2.19642 1.27012 2.02327 262 frame_0000000325_2.jpg
263 0.693993 -0.0110763 0.643149 -0.323436 -1.99422 2.07417 4.18309 263 frame_0000000325_3.jpg
264 0.752617 0.0115052 0.595106 -0.281573 -2.63764 1.7249 4.09376 264 frame_0000000325_4.jpg
265 0.894808 -0.0106119 -0.394314 0.2091 2.05422 2.11976 3.73516 265 frame_0000000330_1.jpg
266 0.854144 -0.0727955 0.456496 -0.238224 -2.08961 1.2104 2.0994 266 frame_0000000330_2.jpg
267 0.695651 -0.00780469 0.639582 -0.327022 -1.96377 2.07268 4.12755 267 frame_0000000330_3.jpg
268 0.76782 -0.00106312 0.57988 -0.27238 -2.81159 1.68695 3.97462 268 frame_0000000330_4.jpg
269 0.899535 0.000878704 -0.388382 0.19999 2.11889 1.98662 3.75295 269 frame_0000000335_1.jpg
270 0.848339 -0.0721846 0.468293 -0.236246 -1.9973 1.166 2.15653 270 frame_0000000335_2.jpg
271 0.710195 -0.00929679 0.620042 -0.333294 -2.11408 2.13456 3.96651 271 frame_0000000335_3.jpg
272 0.774326 -0.00350445 0.571258 -0.272161 -2.84293 1.70107 3.91239 272 frame_0000000335_4.jpg
273 0.901922 0.0256796 -0.38535 0.193345 2.14467 1.79648 3.79613 273 frame_0000000340_1.jpg
274 0.848121 -0.0577655 0.465905 -0.245532 -1.92146 1.18268 2.10978 274 frame_0000000340_2.jpg
275 0.720994 -0.00546308 0.615297 -0.318665 -2.2022 1.99089 3.91646 275 frame_0000000340_3.jpg
276 0.773033 -0.00603201 0.570786 -0.276743 -2.77929 1.77463 3.90389 276 frame_0000000340_4.jpg
277 0.887994 0.0506681 -0.404872 0.212079 1.85965 1.75701 3.89226 277 frame_0000000345_1.jpg
278 0.849807 -0.052468 0.462438 -0.247439 -1.91834 1.16703 2.07239 278 frame_0000000345_2.jpg
279 0.726019 -0.00263619 0.608206 -0.320898 -2.2264 1.98819 3.8379 279 frame_0000000345_3.jpg
280 0.762869 -0.00441438 0.585137 -0.275003 -2.59753 1.74274 4.00226 280 frame_0000000345_4.jpg
281 0.870768 0.0779871 -0.435356 0.214816 1.5509 1.56525 4.08548 281 frame_0000000350_1.jpg
282 0.853417 -0.0614287 0.465368 -0.226581 -1.9144 1.07004 2.08156 282 frame_0000000350_2.jpg
283 0.720917 -0.00557568 0.605839 -0.336463 -2.1241 2.11711 3.75238 283 frame_0000000350_3.jpg
284 0.755519 -0.0123198 0.593146 -0.277878 -2.45606 1.78057 4.03732 284 frame_0000000350_4.jpg
285 0.861214 0.0789644 -0.453209 0.216048 1.40798 1.51646 4.17111 285 frame_0000000355_1.jpg
286 0.864372 -0.0728146 0.448985 -0.214408 -1.92825 0.987877 1.99466 286 frame_0000000355_2.jpg
287 0.723071 -0.0108995 0.607042 -0.329469 -2.10634 2.0536 3.7182 287 frame_0000000355_3.jpg
288 0.74598 -0.0168725 0.601772 -0.284781 -2.2912 1.82847 4.07994 288 frame_0000000355_4.jpg
289 0.85559 0.099234 -0.458887 0.218038 1.32915 1.40421 4.22491 289 frame_0000000360_1.jpg
290 0.879483 -0.0694588 0.415359 -0.221726 -2.02117 1.01398 1.81931 290 frame_0000000360_2.jpg
291 0.741682 -0.0137324 0.591451 -0.316078 -2.29194 1.9464 3.59933 291 frame_0000000360_3.jpg
292 0.73733 -0.0204237 0.606835 -0.296105 -2.13656 1.92119 4.06094 292 frame_0000000360_4.jpg
293 0.854551 0.10591 -0.458777 0.219201 1.32784 1.37669 4.24459 293 frame_0000000365_1.jpg
294 0.881366 -0.0618566 0.409152 -0.227952 -1.97468 1.07905 1.75244 294 frame_0000000365_2.jpg
295 0.754027 -0.0377488 0.573143 -0.318631 -2.42497 2.01985 3.46475 295 frame_0000000365_3.jpg
296 0.73979 -0.0225335 0.605967 -0.291558 -2.10855 1.88346 4.01522 296 frame_0000000365_4.jpg
297 0.859933 0.108906 -0.449078 0.216758 1.4394 1.37076 4.22567 297 frame_0000000370_1.jpg
298 0.876495 -0.0543742 0.426384 -0.216788 -1.88595 1.00442 1.8319 298 frame_0000000370_2.jpg
299 0.759314 -0.0397451 0.563974 -0.322173 -2.42532 2.07404 3.34773 299 frame_0000000370_3.jpg
300 0.748311 -0.0213009 0.599624 -0.282893 -2.17726 1.81365 3.95897 300 frame_0000000370_4.jpg
301 0.870109 0.110647 -0.434845 0.203906 1.62386 1.31821 4.18133 301 frame_0000000375_1.jpg
302 0.873625 -0.0483628 0.430323 -0.221952 -1.80854 0.957417 1.83552 302 frame_0000000375_2.jpg
303 0.758387 -0.0371093 0.567091 -0.319187 -2.3835 2.0404 3.3533 303 frame_0000000375_3.jpg
304 0.758533 -0.0259284 0.591128 -0.272989 -2.25083 1.73352 3.88521 304 frame_0000000375_4.jpg
305 0.883806 0.0923994 -0.414104 0.197149 1.83339 1.44637 4.0683 305 frame_0000000380_1.jpg
306 0.857089 -0.0569079 0.451977 -0.240577 -1.67777 1.08035 1.88242 306 frame_0000000380_2.jpg
307 0.744224 -0.0256212 0.58479 -0.321705 -2.18259 1.99099 3.47339 307 frame_0000000380_3.jpg
308 0.762611 -0.0170032 0.589428 -0.265914 -2.27152 1.64467 3.89556 308 frame_0000000380_4.jpg
309 0.895753 0.062226 -0.396812 0.190513 2.01273 1.59192 3.93033 309 frame_0000000385_1.jpg
310 0.849654 -0.0653954 0.465092 -0.239795 -1.52313 1.06498 1.86624 310 frame_0000000385_2.jpg
311 0.733147 -0.00952135 0.593902 -0.331187 -2.01137 1.99948 3.49421 311 frame_0000000385_3.jpg
312 0.764422 -0.00298752 0.592049 -0.255202 -2.24872 1.51531 3.93991 312 frame_0000000385_4.jpg
313 0.908996 0.0443969 -0.374435 0.177631 2.25133 1.63447 3.79632 313 frame_0000000390_1.jpg
314 0.867357 -0.0610156 0.430396 -0.24234 -1.52215 0.979443 1.64044 314 frame_0000000390_2.jpg
315 0.727412 -0.00823583 0.59515 -0.341469 -1.93673 2.03679 3.48752 315 frame_0000000390_3.jpg
316 0.764064 0.00494974 0.599331 -0.238711 -2.17857 1.3309 3.97054 316 frame_0000000390_4.jpg
317 0.924103 0.025035 -0.346315 0.159601 2.52923 1.65048 3.59647 317 frame_0000000395_1.jpg
318 0.868174 -0.0255646 0.433796 -0.239671 -1.52086 0.960806 1.74735 318 frame_0000000395_2.jpg
319 0.727601 -0.0106047 0.592668 -0.345296 -1.90221 2.06535 3.42112 319 frame_0000000395_3.jpg
320 0.764213 0.00316741 0.597717 -0.242288 -2.14387 1.35736 3.94553 320 frame_0000000395_4.jpg
321 0.927026 -0.00201403 -0.336766 0.164945 2.56432 1.80562 3.4476 321 frame_0000000400_1.jpg
322 0.87461 -0.0326219 0.418299 -0.242938 -1.54776 0.973253 1.65221 322 frame_0000000400_2.jpg
323 0.738731 -0.0145073 0.58665 -0.331523 -2.01575 1.99282 3.36677 323 frame_0000000400_3.jpg
324 0.759995 0.0103943 0.597316 -0.255954 -2.04898 1.43053 3.92924 324 frame_0000000400_4.jpg
325 0.924531 -0.012148 -0.341492 0.168753 2.51244 1.87819 3.45478 325 frame_0000000405_1.jpg
326 0.894732 -0.08065 0.365281 -0.243966 -1.69238 1.01483 1.39643 326 frame_0000000405_2.jpg
327 0.748087 -0.025726 0.579795 -0.32178 -2.11626 1.92674 3.32651 327 frame_0000000405_3.jpg
328 0.760517 0.0204523 0.589587 -0.27126 -2.01921 1.52271 3.85092 328 frame_0000000405_4.jpg
329 0.916573 -0.0261527 -0.358699 0.174769 2.35168 1.96451 3.51683 329 frame_0000000410_1.jpg
330 0.903029 -0.098566 0.336088 -0.248731 -1.70436 1.08065 1.25945 330 frame_0000000410_2.jpg
331 0.768114 -0.0311864 0.555992 -0.31607 -2.31359 1.91585 3.16542 331 frame_0000000410_3.jpg
332 0.769713 0.0204139 0.579958 -0.266034 -2.0889 1.48142 3.76334 332 frame_0000000410_4.jpg
333 0.911134 -0.0242224 -0.37188 0.175938 2.25317 1.96139 3.58654 333 frame_0000000415_1.jpg
334 0.912432 -0.0933059 0.312623 -0.24704 -1.70188 1.06264 1.13044 334 frame_0000000415_2.jpg
335 0.783638 -0.0394075 0.539888 -0.304762 -2.48524 1.85657 3.06492 335 frame_0000000415_3.jpg
336 0.778493 0.00783208 0.574106 -0.253556 -2.14853 1.43865 3.70986 336 frame_0000000415_4.jpg
337 0.911944 -0.0281395 -0.366723 0.181881 2.27818 2.03726 3.54821 337 frame_0000000420_1.jpg
338 0.914301 -0.0796574 0.311443 -0.246398 -1.6666 1.02842 1.14607 338 frame_0000000420_2.jpg
339 0.793834 -0.0406529 0.525931 -0.302608 -2.60083 1.83354 2.99329 339 frame_0000000420_3.jpg
341 0.914223 -0.031086 -0.360679 0.182046 2.32741 2.04474 3.52634 341 frame_0000000425_1.jpg
342 0.906464 -0.0465825 0.32701 -0.263092 -1.50678 1.05984 1.2182 342 frame_0000000425_2.jpg
343 0.799587 -0.0495766 0.517359 -0.300901 -2.67035 1.85065 2.91507 343 frame_0000000425_3.jpg
717 0.997745 -0.0590561 -0.0256789 0.0189438 1.44791 0.888418 1.1775 717 frame_0000000895_1.jpg
718 0.996122 -0.0298706 -0.00271163 -0.0827128 1.8999 0.473634 1.30378 718 frame_0000000895_2.jpg
719 0.960493 -0.0625094 0.226138 -0.149692 -0.101168 0.44361 0.551674 719 frame_0000000895_3.jpg
720 0.965524 -0.0396082 0.220159 -0.133135 0.889089 0.390271 0.661502 720 frame_0000000895_4.jpg
721 0.998059 -0.0616713 -0.00383142 0.00776018 1.50527 0.868519 1.08778 721 frame_0000000900_1.jpg
722 0.995419 -0.0531025 0.00850905 -0.0790498 1.93516 0.529814 1.27878 722 frame_0000000900_2.jpg
723 0.960125 -0.076284 0.230082 -0.139297 -0.141193 0.416177 0.561869 723 frame_0000000900_3.jpg
724 0.967701 -0.0547043 0.213639 -0.122152 0.878885 0.394868 0.694506 724 frame_0000000900_4.jpg
725 0.997798 -0.0656316 0.00928033 0.00212696 1.54767 0.839423 1.06473 725 frame_0000000905_1.jpg
726 0.996321 -0.0396262 -0.00161519 -0.0759733 1.95587 0.557952 1.30304 726 frame_0000000905_2.jpg
727 0.961722 -0.0832028 0.214875 -0.148312 -0.063583 0.442601 0.528059 727 frame_0000000905_3.jpg
728 0.972264 -0.068166 0.192339 -0.114289 0.910972 0.407983 0.734799 728 frame_0000000905_4.jpg
729 0.997703 -0.0648767 0.0186557 -0.00568972 1.57738 0.809449 1.03647 729 frame_0000000910_1.jpg
730 0.995074 -0.0483786 -0.0298642 -0.081206 1.92146 0.48388 1.49863 730 frame_0000000910_2.jpg
731 0.961038 -0.0820431 0.205799 -0.165296 -0.030988 0.435686 0.50791 731 frame_0000000910_3.jpg
732 0.979788 -0.0668495 0.155502 -0.106611 0.925388 0.391562 0.835437 732 frame_0000000910_4.jpg
733 0.99797 -0.0588198 0.0230666 -0.0079565 1.60407 0.773677 1.04686 733 frame_0000000915_1.jpg
734 0.993372 -0.0468344 -0.0747413 -0.0737089 1.89288 0.564609 1.67052 734 frame_0000000915_2.jpg
735 0.964687 -0.0837445 0.186031 -0.166607 -0.0215297 0.430794 0.475761 735 frame_0000000915_3.jpg
736 0.98466 -0.0617694 0.126041 -0.103649 0.895427 0.407334 0.860988 736 frame_0000000915_4.jpg
737 0.998465 -0.0511711 0.0197356 -0.00771366 1.59415 0.729591 1.10364 737 frame_0000000920_1.jpg
738 0.994866 -0.0366207 -0.0725768 -0.0602684 1.85734 0.631263 1.5911 738 frame_0000000920_2.jpg
739 0.9689 -0.0841418 0.171455 -0.15734 -0.0108463 0.42943 0.471323 739 frame_0000000920_3.jpg
740 0.988497 -0.0530422 0.106743 -0.0930935 0.932909 0.452524 0.848176 740 frame_0000000920_4.jpg
741 0.999144 -0.0400799 0.00679157 -0.00764171 1.5604 0.701133 1.15231 741 frame_0000000925_1.jpg
742 0.99439 -0.0397862 -0.0900008 -0.0387996 1.83496 0.694093 1.70376 742 frame_0000000925_2.jpg
743 0.971677 -0.0961324 0.15887 -0.14616 0.0102974 0.434932 0.467983 743 frame_0000000925_3.jpg
744 0.989854 -0.0520181 0.0986983 -0.0879928 0.962957 0.4719 0.875597 744 frame_0000000925_4.jpg
745 0.999714 -0.0232317 -0.00549738 -0.00123561 1.54421 0.674119 1.24693 745 frame_0000000930_1.jpg
746 0.992756 -0.0333832 -0.114263 -0.0162696 1.75845 0.759528 1.82227 746 frame_0000000930_2.jpg
747 0.97498 -0.101302 0.148369 -0.130912 0.0310051 0.438538 0.46662 747 frame_0000000930_3.jpg
748 0.989511 -0.0467277 0.103011 -0.0898479 1.03094 0.481364 0.820912 748 frame_0000000930_4.jpg
749 0.999828 -0.00863351 -0.0163411 -0.001785 1.48132 0.635244 1.26816 749 frame_0000000935_1.jpg
750 0.989063 -0.0296632 -0.144062 -0.0110037 1.67467 0.749745 1.96437 750 frame_0000000935_2.jpg
751 0.977211 -0.0978829 0.144091 -0.121307 0.074047 0.437528 0.471444 751 frame_0000000935_3.jpg
752 0.989427 -0.0389531 0.10197 -0.0954921 1.1027 0.46105 0.795483 752 frame_0000000935_4.jpg
753 0.999564 0.000701376 -0.029533 0.000127792 1.41536 0.655262 1.24562 753 frame_0000000940_1.jpg
754 0.98577 -0.0118686 -0.167538 -0.00684643 1.62558 0.779791 2.07693 754 frame_0000000940_2.jpg
755 0.977722 -0.0959597 0.145401 -0.117087 0.098231 0.429571 0.462186 755 frame_0000000940_3.jpg
756 0.988984 -0.0315474 0.109217 -0.0947969 1.14878 0.447587 0.760557 756 frame_0000000940_4.jpg
757 0.999055 -0.012011 -0.0401031 0.0116824 1.35556 0.726917 1.25045 757 frame_0000000945_1.jpg
758 0.9858 -0.00852496 -0.167421 0.00977432 1.65114 0.84479 2.11044 758 frame_0000000945_2.jpg
759 0.977831 -0.0987976 0.139176 -0.121305 0.133367 0.416946 0.45863 759 frame_0000000945_3.jpg
760 0.988086 -0.0359311 0.11605 -0.0944896 1.21722 0.427488 0.78538 760 frame_0000000945_4.jpg
761 0.998411 -0.0134943 -0.0529581 0.0137247 1.32876 0.742954 1.30174 761 frame_0000000950_1.jpg
762 0.9855 0.00157182 -0.169483 0.00796507 1.67274 0.788555 2.15527 762 frame_0000000950_2.jpg
763 0.97591 -0.0975246 0.13849 -0.137509 0.179328 0.392783 0.451581 763 frame_0000000950_3.jpg
764 0.988502 -0.0212037 0.118061 -0.0920632 1.25942 0.433816 0.759173 764 frame_0000000950_4.jpg
765 0.997866 -0.0218193 -0.0589007 0.0178243 1.30349 0.775419 1.32161 765 frame_0000000955_1.jpg
766 0.981811 0.0107362 -0.189364 0.00859497 1.64213 0.764436 2.27667 766 frame_0000000955_2.jpg
767 0.975726 -0.0905821 0.137007 -0.144854 0.22427 0.383683 0.437408 767 frame_0000000955_3.jpg
768 0.987959 -0.0194812 0.120549 -0.0950064 1.35609 0.417986 0.791319 768 frame_0000000955_4.jpg
769 0.997371 -0.0299045 -0.0617408 0.0233531 1.29145 0.816727 1.32116 769 frame_0000000960_1.jpg
770 0.981872 0.0314468 -0.186429 0.0135071 1.76035 0.713472 2.3844 770 frame_0000000960_2.jpg
